obj_id,title,ddb_url,heuristic_class,true_class,notes
QXDI64C3WCJK3TWUVU6PXHCIQ3XDQRIF,Kurfürst Johann Georg II.,https://ddb.de/item/QXDI64C3WCJK3TWUVU6PXHCIQ3XDQRIF,OTHER,ORDINAL,trailing Roman numeral ordinal
ZTU7JGV3XMNYSTRVJV5UOH3NBXL7FLEX,"Von der Regeldetri überhaupt. Von den Brüchen. Vom Addiren, Subtrahiren, Multiplicieren und Dividiren in Brüchen.",https://ddb.de/item/ZTU7JGV3XMNYSTRVJV5UOH3NBXL7FLEX,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
2NPV5WP44FFI7GQSZ7WG5HHXU4K5I7NX,Das Zehnte Capitel. Vom Schloß und Burg-Lehn zu Freystadt.,https://ddb.de/item/2NPV5WP44FFI7GQSZ7WG5HHXU4K5I7NX,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
7SSU6TWRRMUN73BDPOHGGZW6V2GPLOXT,Nachricht.,https://ddb.de/item/7SSU6TWRRMUN73BDPOHGGZW6V2GPLOXT,OTHER,NOISE,single-word or fragment entry
NM4JGOQBWESDRLHNE7YTQJ3DGU74CP72,Die Freude am Besitz.,https://ddb.de/item/NM4JGOQBWESDRLHNE7YTQJ3DGU74CP72,OTHER,NATURAL,short title or heading ending with period
MM25PBNFUQSSQCMSB3YWXV56XM2K2YVE,Nacherinnerung.,https://ddb.de/item/MM25PBNFUQSSQCMSB3YWXV56XM2K2YVE,OTHER,NOISE,single-word or fragment entry
3EIL5R6DHZBMFABZABXLHJ7AITXS2MMP,"Copia Schreibens von Hn. Graf Magno von Castell, an Ihre Durchl. Herrn Herman Marggraf zu Baaden, de dato Brod, den 6. Sept. 1688.",https://ddb.de/item/3EIL5R6DHZBMFABZABXLHJ7AITXS2MMP,ORDINAL,NATURAL,date expression ending with year — not publication area close
NPFXJO6WMZ6BPCRXIEQEBYDJOGRZFF6A,Virgils Eklogen ...,https://ddb.de/item/NPFXJO6WMZ6BPCRXIEQEBYDJOGRZFF6A,OTHER,NATURAL,short title or heading ending with period
GJEBOP2GM3ZP7INQFQSK3CS6C2BGCNWL,Urkunden über Finkenwärder und Altenwerder.,https://ddb.de/item/GJEBOP2GM3ZP7INQFQSK3CS6C2BGCNWL,OTHER,NATURAL,short title or heading ending with period
XROJSKYS2CYLCDGEUZID4WJCQPCVB7CO,"No 37. Frankfurt a. M., den 11. September 1920. 63. Jahrgang.",https://ddb.de/item/XROJSKYS2CYLCDGEUZID4WJCQPCVB7CO,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
JELLIF7ZXA42XAZWU6APY46JGZO3VX3P,"Die Heilsche Thermosänie ""Thermotor"".",https://ddb.de/item/JELLIF7ZXA42XAZWU6APY46JGZO3VX3P,OTHER,NATURAL,short title or heading ending with period
2MVYF7PV5JRRTOLWYWLTFWKYUVKSEIQR,Dritte Kalchlage. Das grosse Kalchthal.,https://ddb.de/item/2MVYF7PV5JRRTOLWYWLTFWKYUVKSEIQR,OTHER,NATURAL,short title or heading ending with period
YMI7SRW63YJSYGAFBQVRHSDVMJ3BT6ZV,Christliche Reymen Uber den zwar sehr früen/ aber doch sehligen Hintrit/ Rosinae Deß ... Hanß Lorenzeß Bürgers und Kretschmers in Breßlaw ... und Der ... Elisabeth Schmiedin Hertzvielgeliebten Töchterleins : welches den 5. Octobr. 1637. Jahres in Christo sanfft entschlaffen ...,https://ddb.de/item/YMI7SRW63YJSYGAFBQVRHSDVMJ3BT6ZV,SENTENCE,NATURAL,short title or heading ending with period
UGG4TVT22HXMBEKH47D4D4YJ2ISWX5YO,Der Neundte Artickel. Da der Beklagte auff den Ersten/ Andern/ Dritten/ oder Vierdten Termin erscheint.,https://ddb.de/item/UGG4TVT22HXMBEKH47D4D4YJ2ISWX5YO,SENTENCE,NATURAL,"long prose string (≥8 tokens, no ISBD markers)"
PNHWQCVPNVLPFTPEPBQB2JY4HLKZAFVQ,Briefkasten.,https://ddb.de/item/PNHWQCVPNVLPFTPEPBQB2JY4HLKZAFVQ,OTHER,NOISE,single-word or fragment entry
