obj_id,title,dates,dc_type,silver_tier,era,ddb_link
EPYMAZQZ6AZJN5OCLFMAIJDZHOU2NNHP,"Zwiefache Treue 1. Des mit Gott verbundenen Menschen/ 2. Des gnädig-belohnenden Gottes :Aus dem Spruch Apoc. II, 10. Sey getreu bis an den Todt/ so wil ich dir die Krone des Lebens geben; Bey ansehnlicher Leichbestattung Der ... Frauen Barbaren/ Des ... Hn. Leonhard Laubens/ Bürgers und Wohlbenahmten Handelsmans allhier zu Leipzig gewesenen Ehelichen HausFrau/ welche ... den 17. Maij dieses 1659. Jahrs die Welt gesegnet/ und den 20. eiusd. Christlich in ihr Ruhekämmerlein gebracht worden; In etwas ausgeführet ...",1659,Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/EPYMAZQZ6AZJN5OCLFMAIJDZHOU2NNHP
YMQPAG4VMP6IHQVW2DNND3RQDFWPL5TY,Der Welt Abdanck/ Oder Absag-Brieff : Welchen der Hocherleuchtete Apostel Paulus in der Epistel an die Philipper am 3.Cap. vs. 14 abgefasset/ Und der ... Herr Jochim Podewils ... Zeit Lebens ... Dem Gemüthe nach der Welt zugeschrieben; Und bey seinem ... Absterben den 6. Jan. deß 1676. Jahres in der Churfl. Residentz Stadt Cöln an der Spree Mit seinem Tode versiegelt; Hernach den 31. Octob. lauffenden Jahrs/ bey dessen ... beysetzung in sein Erbbegräbnüß zu Wustervitz/ unterdessen in der Schloßkirchen deß Churfl. Hauses Cößlin ... Wiederholet und erklähret,1676,Leichenpredigt|Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/YMQPAG4VMP6IHQVW2DNND3RQDFWPL5TY
QAAFKQ4OQRT2IIG5EPEBX4CY7RLPJF3D,"Als Der Hoch-Edle ... Herr Georg Reichard Hammer/ Vortrefflicher Ictus, Der Hochlöblichen Republique zu Nürnberg Hochbetrauter Consiliarius, bey hiesiger Universität weitberühmter Cod. & Jur. Feud. P. P. Antecessor Primarius und Magnifici Ictorum Ord. Senior, den 14. Febr. dieses lauffenden 1697. Jahrs aus diesem Jammerthal in die ewige Hütten aufgenommen wurde : Wolten Ihrer obliegenden Schuldigkeit gemäß Denselben mit einem Sonnet begleiten",1697,Gelegenheitsschrift:Tod|Einblattdruck|Lyrik|Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/QAAFKQ4OQRT2IIG5EPEBX4CY7RLPJF3D
5RRN6YTX6GDRXJEBR5HPGNDXQ24OFDOL,"Dreyfacher Schwedischer LorBeer Krantz vnd Triumphirende Sieges Krohne von Des Durchläuchtigsten Großmächt. Fürsten vnd Herrn Gustavi Adolphi ... Großmächtigen Heldenthaten, glücklichen expeditionen vnd ... glorwürdigsten Victorien, geflochte[n] vnd zugerichtet :[Aus war- und glaubhafften Historien, Vrkunden vnd Berichten mit sonderm Fleiß trewlich zusammen bracht]. 2, Josua Redivivus, Das ist, Dreyfachen Schwedischen LorBeer-Krantzes Vnd Triumphirender SiegsKrone Ander Theil : Von ... Gustav-Adolphi ... Königlichen Majestät Glorwirdigisten hohen Expeditionen ... von anfang des 1630. Jahres ... biß an die vor Leipzig ergangene ... Feldschlacht, vnd ... Victori, gethan vnd verrichtet",1632,Band,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/5RRN6YTX6GDRXJEBR5HPGNDXQ24OFDOL
SWKG36ZYBKMVHCG4FO5CSCWTSWYZGL4X,"Sponsalia Sacra Piae Animae Cum Sponso Christo Das ist Geistliche Seelen Verlöbnisz mit ihrem Bräutigam Christo Jesu Aus dem andern Cap. des Propheten Oseae, v. 19 & 20. : Bey Hoch-Adlicher Leich-Begängnüß Des ... Herrn Albrecht Heinrich von Welchhausen ... ältisten regierenden Bürgermeisters eines Hoch-Adlichen Ritter-Rathes/ allhier zu grossen Saltza ... Welcher ... 1613. d. 16. April. auf diese Jammer Welt gebohren/ und den 25. December des 1678. Jahres ... dieselbe verlassen/ den 2. Februarii aber 1679. in sein neuerbauetes hoch-Adl. Begräbniß in der Kirchen aufn alten Saltza allhier ... beygesetzet worden ... öffentlich vorgestellet",1679,Leichenpredigt|Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/SWKG36ZYBKMVHCG4FO5CSCWTSWYZGL4X
2AWN4CNRUCVYCRQZTK375FQDAWZZSNJC,Aller Christlichen Ritter-Pflicht wann sie zum Gnaden-Lohn Wollen davon bringen Die ewige Ehren-Kron : Aus den geistreichen Worten Pauli/ genommen aus dem 4. Capitel der 2. Epistel an Timoth. ; Bey ... Leich-Begängniß/ Des ... Jochim Otto von Dannenberges ... Welcher in Neuen Halbenschleben/ am 6. May/ des 1647 Jahrs/ von einer Feindes Partey überfallen/ und erschossen/ und ... allhie zu Dannenberg/ in unser S. Johannis Kirchen/ am 6. September/ in sein Ruhekämmerlein beygesetzet worden,1648,Leichenpredigt|Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/2AWN4CNRUCVYCRQZTK375FQDAWZZSNJC
SYKLGC3YLMA7ZN2EOLCHOCMJZMSBH277,"II. Articulen der Gemeine im Parlament zur Handhabung der Beschuldigung wieder William Laud, Ertzbischoffen zu Cantelbury beschuldiget wird; Ferner des Bischoffs Entschuldigung gegen die vorgehende Artickel : Item seine Leichpredigt, die er selber auff dem Richtplatz hat gethan, genomen aus Hebr. XII. verss. 1. 2. HIngerichtet den 10. Januarii, 1645",1649,Kapitel,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/SYKLGC3YLMA7ZN2EOLCHOCMJZMSBH277
I7MPZSR6QJ7ITL65T5SCLTQZMCRP7VPM,Des H. Königs Davids und aller Gottliebenden Creutzträger Trost im Elend : Aus dem CXIX. Psalm. v. 92. In einer Leich-Sermon Den 12. Martii Anno 1671. Bey der Adelichen Beysetzung Der ... Anna Dorothea von Kersenbruch/ Des ... Liborius von Münchhausen Auff Rinteln und Schwöbber Erbsassen/ auch gewesenen Drosten zu Ertzen und Bückeburg. Nachgelassener Witwen/ Fürgetragen/ erkläret/ und auff Begehren in Druck heraus gegeben,1671,Leichenpredigt|Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/I7MPZSR6QJ7ITL65T5SCLTQZMCRP7VPM
ONFNWA3LVOBOMKGWFHR27JCN6ANH6DO3,"Refrigerium Davidicum Das ist König Davids und aller Vielgejagten Creutz-Hirschen Gottes Hertz-Erquickung. Auß den worten deß Zwey und Vierzigsten Psalms: Wie der Hirsche schreyet nach frischem Wasser/ so schreyet meine Seele/ Gott/ zu dir! Meine Seele dürstet nach Gott/ nach dem Lebendigen Gott/ wenn werd Ich dahin kommen/ daß Ich Gottes Angesicht schawe? : Bey dem ... Leichbegängniß Deß ... H. Johannis Henselii, Deß ältern ... Seelsorgers der Gemeine Gottes zur Peterßwaldaw. Welcher in lauffendem Jahre 1651 den 24. Iulii deß Abends gegen 5 Uhr ... verschieden/ und darauff folgenden 2. tag Augusti ... zur Erde ist bestätiget worden. In dem Pfarrhofe selbigen Ortes geprediget",1651,Leichenpredigt|Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/ONFNWA3LVOBOMKGWFHR27JCN6ANH6DO3
RDFN7OCBXOFO67UDJIOCDKWUOM6FWFU2,Irenicum Ratisbonense. Oder Regenßburgische Friedens-Frewde :Welche Am 16. Tage deß Weimonats dises lauffenden 1649. Jahres nach den Gott lob im Heiligen Römischen Reich getroffenen Universal-Frieden: Bey allen Evangelischen ... in ... Regenßburg ... ist erwecket worden,1649,Monografie,1,pre-1700,https://www.deutsche-digitale-bibliothek.de/item/RDFN7OCBXOFO67UDJIOCDKWUOM6FWFU2
AXAVP4IB7N2ZBGPSY7VNE2H3P3UM4UVW,"Die selige Verfassung derer, welche des Todes der Gerechten sterben, wurde bey dem öffentlichen Leichenbegängnisse des ... Herrn Johann Conrad Sievers, angesehenen Bürgers, Kauf- und Handelsmanns und Materialisten zu Helmstädt ... den 24 May, 1772 ... in einer Gedächtnißpredigt vorgestellet von D. Johann Friedrich Rehkopf ... der Kirche zu St. Stephan Pastor primarius und der Diöces Generalsuperintendenten",1772,Leichenpredigt|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/AXAVP4IB7N2ZBGPSY7VNE2H3P3UM4UVW
CN4LYRXWLA5EUWF5YGUEFFIBKPY23UJO,"Lob-Trauer- und Trost-Rede dem weyland Reichs-Frey Hochwohlgebohrnen Herrn/ Herrn Carl August Rau von und zu Holtzhaussen, Gerichts-Herrn zu Nordeck und Holtzhaussen ... als Derselbige den 30. Tag Januarii 1733 ... sanfft und selig entschlaffen; und ... zu Winnen eingesencket worden",1733,Gelegenheitsschrift:Tod|Leichenpredigt|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/CN4LYRXWLA5EUWF5YGUEFFIBKPY23UJO
VEC2QBSGRO7474UUE72IJROKSBUZOV26,Vom heil. Geists-Hospitale,1787,Abschnitt,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/VEC2QBSGRO7474UUE72IJROKSBUZOV26
LTBTBLASANWJP3WPBM6MJAYO7BBKB6AG,Lob der Gottheit.,1784,Musik,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/LTBTBLASANWJP3WPBM6MJAYO7BBKB6AG
EWN63UMUSB5JNSBLU3YAUB4GKYLN7THL,Das Britische Amerika,1777,Abschnitt,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/EWN63UMUSB5JNSBLU3YAUB4GKYLN7THL
6NX44FU2B2VZWSAAPBZWSER7Q6NMU72C,"550-554, Zweytens. Der Leib und das Blut Christi werden in dem Altarsakrament geopfert.",1785,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/6NX44FU2B2VZWSAAPBZWSER7Q6NMU72C
AF52SZPAWXDLNTLXASR3BQXX4A3P2NUH,Gemeine Circul-Rechnung.,1731,Abschnitt,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/AF52SZPAWXDLNTLXASR3BQXX4A3P2NUH
NVFTNZZFQS5G7SF37FFQJLHGIZ2XICKV,"Oeconomische Encyclopädie, oder allgemeines System der Staats- Stadt- Haus- u. Landwirthschaft :in alphabetischer Ordnung. 39, Von Kirg bis Kleib : Nebst 4 Kupfertafeln auf 3/4 Bogen",1787,Band,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/NVFTNZZFQS5G7SF37FFQJLHGIZ2XICKV
JABDBSOCBACMKT5R6IX6LKEDAPYCVCZI,"Versuch einer Crystallographie oder Beschreibung der, verschiedenen, unter dem Nahmen der Crystalle bekannten, Körpern des Mineralreichs eigenen, geometrischen Figuren :mit Kupfern und Auslegungs-Planen",1777,Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/JABDBSOCBACMKT5R6IX6LKEDAPYCVCZI
LZCWM3REZDTJWZQOLAGSXIU3WWYGTEVZ,"Zweyter Zeitraum. Von der Zerstörung des westgothischen Reichs in Spanien durch die Araber, und ihrer Oberherrschaft über dieses Land, bis auf die Zeit, da ganz Spanien von einem christlichen Fürsten regiert wurde",1789,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/LZCWM3REZDTJWZQOLAGSXIU3WWYGTEVZ
UEY4ELMPTRWTZG7YVQMVNB67HWI53F5N,Zweites Hauptstück.,1798,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/UEY4ELMPTRWTZG7YVQMVNB67HWI53F5N
JYFYIBOVQL4CRTEVPGEEDK36HANB2SDK,Vierzehntes Kapitel. Kirchengüter. Ihre Zu- und Abnahme. Kirchenvögte.,1778,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/JYFYIBOVQL4CRTEVPGEEDK36HANB2SDK
GUOMXGNYMZSJDHMIUA6USPW3HUJJYNZ4,"Lebens-Beschreibungen Der Biblischen Scribenten. [11], Georgii Serpilii, S. Salomo, Unterschidliche Gedancken, Uber dieses Israelitischen Königs Leben und Regierung, Glücks- und Unglücks-Fälle, Schrifften und Seeligkeit, Zur Continuation Der Biblischen Scribenten",1715,Band,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/GUOMXGNYMZSJDHMIUA6USPW3HUJJYNZ4
AN7OBJIO5JG47QAMUHPPJHNTDACSL6RX,I. Ein Hochedler und Hochweiser Rath.,1789,Abschnitt,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/AN7OBJIO5JG47QAMUHPPJHNTDACSL6RX
5F2YKJURFK443G7WCF2YXEZU2GUVU2ZJ,Versuch in Gedichten,1774,Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/5F2YKJURFK443G7WCF2YXEZU2GUVU2ZJ
AULZTBE6BIM4QTE6LV4TZ4YMCU5SYNV4,"Bey dem Grabe Des weyland Wohl-Ehrwürdigen, Großachtbaren und Hochgelahrten Herrn/ Herrn M. Christoph Sommers, Der Gemeine Christi in Oihs über funffzig Jahr Treu-verdienten Pastoris, Einer Ehrwürdigen Priesterschafft im Fürstenthum Liegnitz ersten und andern Cräyses Hochansehnlichen Senioris ... Stellte Denselben den 14. Jul. 1717. an heilger Stäte zu Oihs Jn einer schlechten Trauer-Rede Aus denen von Jhm selbst hierzu verordneten Paulinischen Worten I. Cor. XV. v. 10 Vor ... Denen säm[m]tlich betrübten Hinterlassenen Zum Troste, Dem Wohlsel. Hn. Seniori aber zum rühmlichen Andencken, Der werthesten Sommerischen Familie ...",1718,Leichenpredigt|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/AULZTBE6BIM4QTE6LV4TZ4YMCU5SYNV4
KTRSLR77K24HUUOUR6MBZGU6NANAHXPG,Nachricht von der Stadt Augspurg,1718,Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/KTRSLR77K24HUUOUR6MBZGU6NANAHXPG
UAJITIFB3R5ZWEIPOXRTRMWBCLHY7EET,Vier und zwantzigstes Capitel. Von Verlierung der Reichs-Standschafft,1731,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/UAJITIFB3R5ZWEIPOXRTRMWBCLHY7EET
G5D7U5ZTMZTY3YYDCZDUIVNQW7GJURWY,"Die Göttliche Parentation, über den seeligen Tod Der Gerechten und Heiligen Leute Aus den beweglichen Worten Esaiæ cap. LVII. v. 1.2. Bey Christlicher und ansehnlicher Erdbestattunge Des weyland Wol- Ehrwürdigen und Wolgelahrten Herrn Petri Valentini Coltmanns/, Treufleißigen und wolverdienten Pastoris und Seelensorgers der Christlichen Gemeine zu Gevensleben, Als dessen ... Seele den 28. Januarii Anno 1704. durch einen ... Tod von dessen gebrechlichen Leibe ab",1704,Leichenpredigt|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/G5D7U5ZTMZTY3YYDCZDUIVNQW7GJURWY
CHNTT4SRAYHFNMZ5AQLUXTRETNTYQWIP,Vorsatz,1730,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/CHNTT4SRAYHFNMZ5AQLUXTRETNTYQWIP
ZAUIICGZIBQVM7B7GO4AS6QFI2KZLKDW,B 18. a) Decretum Ampliss. Senatus vom 28 Dec. 1770.,1772,Abschnitt,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/ZAUIICGZIBQVM7B7GO4AS6QFI2KZLKDW
U6B3JU2S7K3CQG4CBHZSDDVZXYVXQ5FX,Musikalische Anzeige,1795,Subskriptionsanzeige|Einblattdruck|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/U6B3JU2S7K3CQG4CBHZSDDVZXYVXQ5FX
ED4CCGDCFZLQH5NC5CQYVEMRGI3GBXCB,"D. Franz Dominicus Häberlins, Herzogl. Braunschweig-Lüneburg. Geheimen-Justitz-Raths, ersten Lehrers der Rechte, des Teutschen Staats-Rechtes und der Geschichte auf der Julius-Carls-Universität zu Helmstedt, Teutsche Reichs-Geschichte. 3",1774,Band,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/ED4CCGDCFZLQH5NC5CQYVEMRGI3GBXCB
FFIHQ3EWVSA7F7CLSNKVC5D2NJISQUQH,Begriff eines wohleingerichteten StaatsKalenders: [...],1794,Abschnitt,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/FFIHQ3EWVSA7F7CLSNKVC5D2NJISQUQH
DJQFBAR6L6TVWOH374NCMK47AOVT7JN4,"Der Inhalt aller vorhergehenden Predigten wurde in der lezten zu Hildburghausen wiederholt und die wichtigste Bemühung eines Lehrers sich selbst seelig zu machen, und die ihn hören in der ersten zu Weimar am XII und XIII. Sonntage, nach dem Feste der heiligen Dreieinigkeit im Jahr 1756 vorgestellet",1757,Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/DJQFBAR6L6TVWOH374NCMK47AOVT7JN4
3ZNRMBU53YBMN7OE6G7PACCJAY45GPQP,Einband,1798,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/3ZNRMBU53YBMN7OE6G7PACCJAY45GPQP
DBLXCATP6LP7CKLRO542UN5QI3J5WD4U,Sechs und zwanzigstes Blatt.,1750,Heft,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/DBLXCATP6LP7CKLRO542UN5QI3J5WD4U
BQOQY65HXJILK6NLUSZ6XAVKLEZB6H7P,Uiber den hohen Adel in Wien,1781,Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/BQOQY65HXJILK6NLUSZ6XAVKLEZB6H7P
VTWXBLSX4FNCFHE4DG6ALBPCHYXYR6AJ,"Die Guten Gedancken eines plötzlich Sterbenden, Mit welchen Bey solennen Leichen-Begängniß Des ... Herrn Georg Christoph Böhmens, Gewesenen ansehnlichen Bürgers, wie auch wohlrenommirten Kauff- und Handelsmannes allhier in Gera, Als derselbe auf das Fest der Heil. Dreyfaltigkeit, war eben der 31. May dieses itztlauffenden 1733. Jahres, nach angehörter Predigt ... todt zur Erden niedersanck, und ... den 3. Junii ... beerdiget wurde, Suchte aus dessen erwehlten Leichen-Text Psalm CXXXII. v. 14. Die ... Leydtragenden ... aufzurichten Ioannes Avenarius, Past. und Superint. des Hochgräfl. Gemeinschafftl. Consistorii Assess. Prim. des Gymnasii Illustris Inspector und Theol. Profess. Publicus",1733,Leichenpredigt|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/VTWXBLSX4FNCFHE4DG6ALBPCHYXYR6AJ
EIMFASDPFXNVLLE6Q4YA3M26RY3Q7V77,Besonderer Inhalt.,1786,Inhaltsverzeichnis,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/EIMFASDPFXNVLLE6Q4YA3M26RY3Q7V77
L4WVC5KLSPFT5BY24DNAQ5EDO34IAIFQ,"Christianus Der Treue Knecht Gottes Wurde Bey der Beerdigung des ... Herrn Christiani Froschens, Wohl-verdient gewesenen Pastoris zu Ober-Pöllnitz [et]c. Welche geschahe den 13. Febr. Anno 1710. Aus den von Ihm erwehlten Leichen-Text: II. Timoth. IV. Cap. v. 7. & 8. ... Einer Volck-reichen Versammlung vorgestellet ... Von M. Christophoro Heinsio, Past. und Superintend. zu Neustand an der Orla",1710,Leichenpredigt|Monografie,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/L4WVC5KLSPFT5BY24DNAQ5EDO34IAIFQ
6QKDP2QQMD2UK3775DLLKUQK2SJXQKT4,Die hundertste Predigt aus Zach. XIII. v. 4. 5. 6.,1725,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/6QKDP2QQMD2UK3775DLLKUQK2SJXQKT4
HJYDGRPXHNHSJ3AZ3OF7CJGTFD6BVSFV,"118-127, 21. Jesus erwartet ruhig seine Feinde. - 22. Jesus steht seine Feinden gegenüber, sie getrauen sich nicht, Hand an ihn zu legen.",1797,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/HJYDGRPXHNHSJ3AZ3OF7CJGTFD6BVSFV
F773REQIHJ2BSVLVA36KQYOE7AEB6ZKN,Der X. Grad,1702,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/F773REQIHJ2BSVLVA36KQYOE7AEB6ZKN
BMCIODXB7J4OWCJQY5RRIGYEKFVADAP5,Eingepackte Bücher.,1739,Kapitel,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/BMCIODXB7J4OWCJQY5RRIGYEKFVADAP5
GFSXUKTLCH4CJIY5IRM2UH4ESK2PA5ZQ,Geschichte der Regenten von Juda nach dem Exilio. 1,1792,Band,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/GFSXUKTLCH4CJIY5IRM2UH4ESK2PA5ZQ
J37KIGNCNIA6W2542Q5NHB7OVTQ6EQH7,1799: Allgemeine Literatur-Zeitung,1799,Band,0,1700-1800,https://www.deutsche-digitale-bibliothek.de/item/J37KIGNCNIA6W2542Q5NHB7OVTQ6EQH7
GUA4KN7K2SPCRAOTU5BHXVCQCW76WTQB,Untersuchungen über die Textur der Lymphdrüsen :Inaug. Diss.,1860,Monografie,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/GUA4KN7K2SPCRAOTU5BHXVCQCW76WTQB
CLX7TNNCQHUA2ODUP4UL55YRFUYD3JXI,9. Kapitel. Teuflische Rache.,1897,Abschnitt,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/CLX7TNNCQHUA2ODUP4UL55YRFUYD3JXI
QTKYLSOCDNTIRXXJBPMC5NRCCM3P2NDR,Seidenbau,1843,Kapitel,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/QTKYLSOCDNTIRXXJBPMC5NRCCM3P2NDR
3ZGSOP3GLCEH3LLGGGSSIMELQUQKY74C,Das Wesen des Religionsunterrichts,1848,Aufsatz,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/3ZGSOP3GLCEH3LLGGGSSIMELQUQKY74C
SZBW7E5QUANKCDHGPHKQZTGMXB5DC7AC,Entschuldigung.,1842,Abschnitt,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/SZBW7E5QUANKCDHGPHKQZTGMXB5DC7AC
OWQFKNLMKTR2SHZ5ED33PK6K52LIRWZR,Pädagogische Zustände,1843,Aufsatz,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/OWQFKNLMKTR2SHZ5ED33PK6K52LIRWZR
KUWJJ25SA2SJHBI2YZRCWNTRDIQKPDWH,II. Bausteine zur Bildung des Herzens und des Charakters,1893,Kapitel,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/KUWJJ25SA2SJHBI2YZRCWNTRDIQKPDWH
UB6G6PTXD5FADRA6KRLIYTXZ5ZUQIBHG,Wohlthätigkeitsanstalten.,1879,Kapitel,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/UB6G6PTXD5FADRA6KRLIYTXZ5ZUQIBHG
EUUFLB275J4KXVA7RUIVTH7FRIHEIRHO,Brief von Carl Friedrich Grimm an Karl Eduard Brauns,1813,Abschnitt,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/EUUFLB275J4KXVA7RUIVTH7FRIHEIRHO
DGYUUMMELBL3ZJLCBGE2VPJKTCPIKISM,H. 1: Myrthen,1840,Band,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/DGYUUMMELBL3ZJLCBGE2VPJKTCPIKISM
O2SPFOMYDJOFWEFBPGCNVXYDLHAEGW7E,"Achtzehentes Gespräch, in welchem gezeigt wird, was es für eine Beschaffenheit mit den Sonnen- und Mondenfinsternissen habe",1804,Kapitel,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/O2SPFOMYDJOFWEFBPGCNVXYDLHAEGW7E
PCPG3FBOWOGXRYWM2C2BXSJXRJP7YGVU,Die Umbildung der ländlichen Zustände in Folge der Gemeinheitstheilungen und Verkopplungen,1858,Monografie,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/PCPG3FBOWOGXRYWM2C2BXSJXRJP7YGVU
KX5A5ZPPGT575SSTCW5WFTL257TWOBHK,"Zusammenstellung der in den Amtsblättern der Königlichen Regierung zu Cöslin von 1816 bis Ende 1883 enthaltenen Polizeiverordnungen in Verbindung mit mehreren, das polizeiliche Interesse berührenden Gesetzen",1884,Monografie,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/KX5A5ZPPGT575SSTCW5WFTL257TWOBHK
L5UO2CU3L25KSTXE3TZWVV66E2HQPXUF,Total-Einfuhr am Ende jeden Monates:,1898,Abschnitt,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/L5UO2CU3L25KSTXE3TZWVV66E2HQPXUF
BPKBO35PILBGT62O7HQGR64IUZ5LXYF4,"Zwei und sechzigster Abschnitt. Geschichte Teutschlands unter Rudolph 2, von 1576-1612",1805,Abschnitt,0,19th-c,https://www.deutsche-digitale-bibliothek.de/item/BPKBO35PILBGT62O7HQGR64IUZ5LXYF4
HFVTJXBXOIQPO3MMNLX5GLYLD6CWAC4F,"16-30, Deutschlands sittliche Sendung - Bismark",1915,Kapitel,0,modern,https://www.deutsche-digitale-bibliothek.de/item/HFVTJXBXOIQPO3MMNLX5GLYLD6CWAC4F
WOCYPHDUKOTJKQTPO5IW2QUYIQWIROPK,"Nachlass von Max Scheler (1874-1928) – BSB Ana 315. CB.6.16, Max Scheler (1874-1928) Nachlass: Göttlicher Wille - BSB Ana 315.CB.VI.16",1927,Band,0,modern,https://www.deutsche-digitale-bibliothek.de/item/WOCYPHDUKOTJKQTPO5IW2QUYIQWIROPK
JDRNRLPB5BWULM52JRO7MZ25RXEE5KXF,Der Kampf um Warschau,1939,Aufsatz,0,modern,https://www.deutsche-digitale-bibliothek.de/item/JDRNRLPB5BWULM52JRO7MZ25RXEE5KXF
CVJSN46YVQRIP7IR55PFRRMHW5ADVDBU,Bibliothekserlaubnisse im Urheberrecht,2021,Monografie,0,modern,https://www.deutsche-digitale-bibliothek.de/item/CVJSN46YVQRIP7IR55PFRRMHW5ADVDBU
RYW5H4G6335TAW6HGXZ7DGHBJ7JHLMWW,"718-720 [Rezension] Gabrielsson, Johannes, Über die Quellen des Clemens Alexandrinus. Erster Teil",1907,Aufsatz,0,modern,https://www.deutsche-digitale-bibliothek.de/item/RYW5H4G6335TAW6HGXZ7DGHBJ7JHLMWW
I6VEKT5VNTZNHBR4JSGSG2TX5WKUYMKK,Sechs neue Schülergespräche von Christoph Hegendorfer,1929,Aufsatz,0,modern,https://www.deutsche-digitale-bibliothek.de/item/I6VEKT5VNTZNHBR4JSGSG2TX5WKUYMKK
QIJMMGR4I5HXDCHOHWGMYG5FGXENUOAM,"Robotic Process Automation, Predictive Analytics und künstliche Intelligenz - wo liegen die Anwendungsbereiche im Controlling? Ergebnisse einer empirischen Studie",2019,Monografie,0,modern,https://www.deutsche-digitale-bibliothek.de/item/QIJMMGR4I5HXDCHOHWGMYG5FGXENUOAM
MSKB5OK24Y4F3MP2MO6TDG3MZUSUM2L2,Monitoring der Urinjodausscheidung Neugeborener als Kriterium für die Wirksamkeit der Jodmangelprophylaxe,2006,Monografie,0,modern,https://www.deutsche-digitale-bibliothek.de/item/MSKB5OK24Y4F3MP2MO6TDG3MZUSUM2L2
NE22SOQSTX74GX4QVU7ZMKG7NMLTSXLL,Jugend-Check zum Entwurf eines Gesetzes zur Stärkung des Rechts des Angeklagten auf Anwesenheit in der Verhandlung (Stand 27.02.2018),2018,Monografie,0,modern,https://www.deutsche-digitale-bibliothek.de/item/NE22SOQSTX74GX4QVU7ZMKG7NMLTSXLL
WZ6DN46BDPUD4JQGXOMAPHU3V473E7WC,Ein Fall von congenitaler Ectopia vesicae urinariae,1903,Monografie,0,modern,https://www.deutsche-digitale-bibliothek.de/item/WZ6DN46BDPUD4JQGXOMAPHU3V473E7WC
